base_premium,account_age_days,clad_score,delivery_consistency,avg_daily_earning,claim_free_weeks,past_claims_count,is_monsoon,is_aqi_season,flood_frequency,avg_rainfall_mm,aqi_annual_avg,waterlogging_score,disruption_days_per_year,weekly_disruption_prob,expected_weekly_payout,optimal_premium
49,245,70.49020550040748,0.9252829880438125,547.350117483539,14,3,0,1,0.45,940,88,0.4,19,0.3643835616438356,99.7226926374119,120.0
49,30,57.24639481973498,0.8218174085171516,702.2935667524089,5,3,0,1,0.72,970,95,0.68,28,0.536986301369863,188.56101244311253,120.0
49,192,51.13097393236643,0.785022645381585,647.8807575166896,29,4,1,0,0.45,940,88,0.4,19,0.910958904109589,295.096372430547,120.0
49,147,76.22202772892392,0.26304930197391235,600.1124550000086,8,1,0,1,0.45,940,88,0.4,19,0.3643835616438356,109.33555686986458,120.0
49,75,60.23978273216154,0.8434081157863997,979.2606197312855,1,1,1,0,0.45,940,88,0.4,19,0.910958904109589,446.0330904940444,120.0
49,287,82.26448336501352,0.8555447365434102,682.7851366096357,5,2,1,0,0.3,720,220,0.28,35,1.678082191780822,572.8847892786328,120.0
49,269,79.16125322194809,0.9023680108664861,584.2111293508713,7,4,0,0,0.72,970,95,0.68,28,0.536986301369863,156.8566867846175,120.0
49,95,61.94679120294627,0.8567024662273972,737.0543631791675,20,5,0,1,0.3,720,220,0.28,35,0.6712328767123288,247.36756024506306,120.0
49,57,60.00253638144509,0.6489497388986729,668.5123973222525,2,1,0,1,0.72,970,95,0.68,28,0.536986301369863,179.49099982898835,120.0
49,94,78.00415091015927,0.8476839427143136,654.7096646041797,4,1,1,0,0.45,940,88,0.4,19,0.910958904109589,298.20679928889007,120.0
49,206,67.12083987087803,0.7822994411670195,763.3930629991874,2,4,0,1,0.3,720,220,0.28,35,0.6712328767123288,256.2072608695903,120.0
49,115,54.86058342715919,0.605149363210171,677.4389809518789,26,0,0,0,0.72,970,95,0.68,28,0.536986301369863,181.88772639255927,120.0
49,86,90.40924731313856,0.8571502767624493,647.2703428274175,2,1,1,0,0.45,940,88,0.4,19,0.910958904109589,294.81834108235114,120.0
49,99,84.26252705552463,0.9223237175563153,710.472200655617,0,0,0,1,0.72,970,95,0.68,28,0.536986301369863,190.7569196280835,120.0
49,134,67.3721435901403,0.7934393730393,873.1188122622134,28,1,0,1,0.72,970,95,0.68,28,0.536986301369863,234.4264208265669,120.0
49,12,57.44943749141096,0.5672361904800192,783.3585357209736,19,4,1,0,0.3,720,220,0.28,35,1.678082191780822,657.2700042864333,120.0
49,481,80.10509791370463,0.8586939564229528,779.0303613587963,18,1,0,1,0.85,2400,145,0.8,38,0.7287671232876712,283.8658577006025,120.0
49,4,46.64495901375971,0.6460489520214833,820.2228632864562,5,3,0,0,0.72,970,95,0.68,28,0.536986301369863,220.22422082759647,120.0
49,209,82.20949414931214,0.5794800031184022,736.9672431264582,1,3,1,0,0.3,720,220,0.28,35,1.678082191780822,618.3458033081585,120.0
49,110,71.89335667088686,0.5715069890786693,718.9580533327402,7,2,0,0,0.72,970,95,0.68,28,0.536986301369863,193.03531294961243,120.0
49,293,84.2427921285642,0.9855950269802901,450.7631773126743,3,1,0,0,0.85,2400,145,0.8,38,0.7287671232876712,164.25069200708407,120.0
49,35,51.52509814452161,0.7221846783779873,699.5726576954017,3,1,0,1,0.72,970,95,0.68,28,0.536986301369863,187.8304669976695,120.0
49,447,80.65893915224684,0.8500930888025361,542.161767562552,2,5,0,1,0.45,940,88,0.4,19,0.3643835616438356,98.77741792578001,120.0
49,354,54.49478249491846,0.7829835495280154,481.6454586288523,7,1,0,1,0.45,940,88,0.4,19,0.3643835616438356,87.75184383237993,118.46498917371292
49,622,59.29171383303207,0.5855315890324826,675.4716871223512,0,3,1,0,0.72,970,95,0.68,28,1.3424657534246576,453.3988036848659,120.0
49,35,51.71077064925874,0.7926659347908642,615.5531111647756,14,1,0,1,0.45,940,88,0.4,19,0.3643835616438356,112.1487175135824,120.0
49,411,61.37545584001964,0.9704738195783785,744.587668762816,5,3,0,0,0.72,970,95,0.68,28,0.536986301369863,199.91668914727663,120.0
49,121,60.17638931907143,0.8902728198122764,633.5469294268692,8,5,0,0,0.72,970,95,0.68,28,0.536986301369863,170.10301118858405,120.0
49,191,74.48490772463974,0.5618033122020357,690.7806758786242,1,1,1,0,0.3,720,220,0.28,35,1.678082191780822,579.5933753091196,120.0
49,17,70.60142557571126,0.6012989769458922,630.4145278214053,0,2,1,0,0.3,720,220,0.28,35,1.678082191780822,528.9436962885079,120.0
49,45,86.61802868535175,0.8084781618459398,679.6236166729119,28,1,1,0,0.45,940,88,0.4,19,0.910958904109589,309.5545925256756,120.0
49,8,27.65681171283158,0.9116820666526035,680.5812688856402,9,1,0,1,0.72,970,95,0.68,28,0.536986301369863,182.73140918025408,120.0
49,394,33.25812397012171,0.8767040023378845,642.6931838012853,0,2,0,1,0.72,970,95,0.68,28,0.536986301369863,172.55871784253688,120.0
49,72,37.12624521054416,0.5591454598755797,694.9061984676366,5,0,0,1,0.85,2400,145,0.8,38,0.7287671232876712,253.21239560601555,120.0
49,17,49.025879646216055,0.8683786593057814,769.8005851553127,4,3,1,0,0.85,2400,145,0.8,38,1.821917808219178,701.256697436004,120.0
49,76,61.60424633290008,0.6609032652670458,906.1536831855574,3,1,0,0,0.85,2400,145,0.8,38,0.7287671232876712,330.18750647583323,120.0
49,464,48.634865493356,0.5860588106321493,787.3623627774568,6,3,1,0,0.45,940,88,0.4,19,0.910958904109589,358.62737756644435,120.0
49,196,57.113290340576675,0.6184414949223788,462.3313638927512,5,0,0,1,0.3,720,220,0.28,35,0.6712328767123288,155.16600569003293,120.0
49,211,70.11480581050881,0.7823844670291702,493.2708010414874,1,3,0,0,0.72,970,95,0.68,28,0.536986301369863,132.43983151250896,120.0
49,43,57.65252561555815,0.9416614819612007,685.7084494211524,4,1,1,0,0.45,940,88,0.4,19,0.910958904109589,312.32610881168927,120.0
49,390,56.66915492856144,0.8751426633626987,688.5360511509355,1,0,1,0,0.72,970,95,0.68,28,1.3424657534246576,462.16803433418954,120.0
49,3,61.14052334267248,0.7126433605740463,819.6325264962156,4,1,1,0,0.72,970,95,0.68,28,1.3424657534246576,550.1642986070489,120.0
49,12,75.07738499136828,0.5292573063503125,684.4837138015541,12,4,1,0,0.85,2400,145,0.8,38,1.821917808219178,623.5365338055253,120.0
49,246,52.55511064814809,0.3467409358236817,789.8856585380349,2,1,1,0,0.72,970,95,0.68,28,1.3424657534246576,530.1972228542975,120.0
49,1,81.71180718845852,0.8691376894856001,484.63700093009476,2,4,1,0,0.85,2400,145,0.8,38,1.821917808219178,441.484391258237,120.0
49,306,64.30057886610129,0.7840915275874062,487.51689974803173,16,2,0,1,0.85,2400,145,0.8,38,0.7287671232876712,177.64314429174854,120.0
49,107,52.77049437528126,0.7549019744406061,731.3959077542763,28,5,1,0,0.3,720,220,0.28,35,1.678082191780822,613.67122397191,120.0
49,19,51.13105770498617,0.83776795609758,617.3239224632276,4,1,0,0,0.3,720,220,0.28,35,0.6712328767123288,207.18405616916544,120.0
49,19,80.82235635766094,0.7582617131770292,793.5320886429794,0,1,1,0,0.85,2400,145,0.8,38,1.821917808219178,722.8751218460018,120.0
49,235,90.93320494225358,0.7720980240207341,751.0189121086486,19,1,0,1,0.3,720,220,0.28,35,0.6712328767123288,252.0542924200259,120.0
49,74,45.17385761721143,0.6286438402828065,698.5590116035793,5,3,1,0,0.72,970,95,0.68,28,1.3424657534246576,468.89577491199157,120.0
49,188,56.22149394115694,0.4785734316983055,834.2949349315929,10,2,0,0,0.72,970,95,0.68,28,0.536986301369863,224.0024756802633,120.0
49,354,65.9404132531914,0.6659978421844732,671.1997117043447,8,5,1,0,0.72,970,95,0.68,28,1.3424657534246576,450.5313133357931,120.0
49,445,32.73846735646352,0.6209881695713104,741.8195502914201,12,0,0,1,0.45,940,88,0.4,19,0.3643835616438356,135.15342491610804,120.0
49,199,52.46426899344203,0.8208473683759554,625.7805177934791,9,1,1,0,0.45,940,88,0.4,19,0.910958904109589,285.0301673511395,120.0
49,25,29.74960435432542,0.5399210249318287,739.5747648633501,4,3,1,0,0.3,720,220,0.28,35,1.678082191780822,620.5336212038383,120.0
49,34,81.16623535611902,0.6337380494271629,826.4842819034302,0,3,0,1,0.72,970,95,0.68,28,0.536986301369863,221.9053688398251,120.0
49,207,23.619987077583236,0.6787695320072944,786.6228389932206,18,2,0,0,0.85,2400,145,0.8,38,0.7287671232876712,286.6324317427352,120.0
49,13,56.666536713690405,0.7480821465949765,739.9078427403571,2,1,0,1,0.85,2400,145,0.8,38,0.7287671232876712,269.61025502593833,120.0
49,518,67.50082271471129,0.7577192082405408,749.184398712996,1,1,0,1,0.3,720,220,0.28,35,0.6712328767123288,251.4385995680603,120.0
49,48,60.36980904525564,0.8894441577011123,494.6677155221362,1,0,0,1,0.85,2400,145,0.8,38,0.7287671232876712,180.24878401217566,120.0
49,596,70.97915742484749,0.7856162192983412,799.9325306290038,0,1,1,0,0.45,940,88,0.4,19,0.910958904109589,364.3528307317038,120.0
49,328,61.60599712683707,0.942314226200665,958.1849276434007,0,2,1,0,0.85,2400,145,0.8,38,1.821917808219178,872.8670916203581,120.0
49,101,63.203077091440875,0.8841667873765747,831.2673517144706,5,4,0,1,0.45,940,88,0.4,19,0.3643835616438356,151.4500791479789,120.0
49,125,39.431046583258826,0.8358217728972442,461.63851053866506,6,3,0,0,0.85,2400,145,0.8,38,0.7287671232876712,168.21348466203412,120.0
49,69,84.00213837353945,0.845142370017039,868.5748352401342,19,3,1,0,0.45,940,88,0.4,19,0.910958904109589,395.6179900237598,120.0
49,213,72.18728662586682,0.8231029488832441,795.7729255701292,6,2,0,0,0.45,940,88,0.4,19,0.3643835616438356,144.9832864394893,120.0
49,219,50.870069508539764,0.7477448767570941,789.9038579834422,0,4,0,0,0.45,940,88,0.4,19,0.3643835616438356,143.9139905641066,120.0
49,922,67.78617486611324,0.8548505527279,640.2763832443637,4,2,0,0,0.45,940,88,0.4,19,0.3643835616438356,116.65309448150737,120.0
49,11,83.23262222765901,0.9485860170433386,554.256756269423,2,0,0,0,0.45,940,88,0.4,19,0.3643835616438356,100.98102545730583,120.0
49,35,85.59301011259933,0.5803898531164545,791.8604900536998,14,1,0,0,0.85,2400,145,0.8,38,0.7287671232876712,288.5409456908002,120.0
49,11,72.75430024998172,0.7711762620128575,566.0283120454093,2,3,0,1,0.72,970,95,0.68,28,0.536986301369863,151.9747248779455,120.0
49,155,59.63489386023976,0.754531416163288,742.3709892796414,4,2,0,1,0.72,970,95,0.68,28,0.536986301369863,199.32152588878046,120.0
49,271,44.32804592287468,0.8184840002303657,578.5144031406877,8,5,0,1,0.3,720,220,0.28,35,0.6712328767123288,194.15894351981984,120.0
49,327,63.64750695103414,0.8646220183930304,499.27223630038395,0,3,1,0,0.72,970,95,0.68,28,1.3424657534246576,335.1279394345043,120.0
49,120,91.3549439779862,0.6866776851810568,636.8694774951921,1,1,1,0,0.72,970,95,0.68,28,1.3424657534246576,427.48773146937555,120.0
49,78,41.69726357754684,0.8390920346815381,647.6646871215928,5,4,0,1,0.85,2400,145,0.8,38,0.7287671232876712,235.99836544430642,120.0
49,228,53.298469756842294,0.7398593992417088,577.6728017291667,12,1,1,0,0.85,2400,145,0.8,38,1.821917808219178,526.2361823971177,120.0
49,165,70.06605906710817,0.8899901140628713,881.8031660925657,35,2,1,0,0.85,2400,145,0.8,38,1.821917808219178,803.2864458240496,120.0
49,41,77.46612311817042,0.984392765897767,721.6283662551177,0,3,1,0,0.45,940,88,0.4,19,0.910958904109589,328.6868928490776,120.0
49,347,61.364686260992194,0.7542357964350769,577.3666517006067,15,3,1,0,0.85,2400,145,0.8,38,1.821917808219178,525.9572923026075,120.0
49,22,88.32127704722681,0.8412204991045633,783.3729005585064,1,4,0,1,0.45,940,88,0.4,19,0.3643835616438356,142.72410380038542,120.0
49,43,74.54871803791599,0.9445239966301481,546.2458096004991,22,4,0,1,0.45,940,88,0.4,19,0.3643835616438356,99.52149681762518,120.0
49,33,62.84109064476509,0.9368277989060538,606.5090969514658,11,5,1,0,0.3,720,220,0.28,35,1.678082191780822,508.8860573736614,120.0
49,128,66.23218283945386,0.9855682259096089,672.8166647723915,5,1,1,0,0.72,970,95,0.68,28,1.3424657534246576,451.61666539516693,120.0
49,421,81.52054725620167,0.7495120063143322,967.2566872642824,7,3,1,0,0.85,2400,145,0.8,38,1.821917808219178,881.1310918229422,120.0
49,472,50.73705839139229,0.46954492008845145,1002.7417875559652,4,2,1,0,0.45,940,88,0.4,19,0.910958904109589,456.7282799484362,120.0
49,350,46.78267524250159,0.6675611599775966,646.534029828278,5,3,0,1,0.72,970,95,0.68,28,0.536986301369863,173.58995869361985,120.0
49,207,86.29434586031796,0.7957460471057559,936.11867468182,2,2,1,0,0.3,720,220,0.28,35,1.678082191780822,785.4420386885134,120.0
49,42,68.48827176752465,0.9267461358259919,609.2989050350495,11,3,0,1,0.72,970,95,0.68,28,0.536986301369863,163.59258272173932,120.0
49,23,87.34805577014396,0.8425763789137799,737.122140335122,0,0,1,0,0.45,940,88,0.4,19,0.910958904109589,335.74398857729875,120.0
49,137,72.49780164174983,0.9050897724568998,849.8454062568434,8,1,1,0,0.72,970,95,0.68,28,1.3424657534246576,570.4441768025387,120.0
49,280,29.176791292906323,0.7875483953847459,776.1614901023306,1,2,0,1,0.85,2400,145,0.8,38,0.7287671232876712,282.8204881742739,120.0
49,93,96.90000648497352,0.8898700330743273,506.8554307625172,6,3,0,0,0.85,2400,145,0.8,38,0.7287671232876712,184.68978709976653,120.0
49,58,67.71771310020847,0.8458471063640561,574.7121644776299,16,1,0,0,0.85,2400,145,0.8,38,0.7287671232876712,209.41566541239666,120.0
49,10,78.17352161047293,0.6234012039594395,790.9446834319293,12,3,1,0,0.85,2400,145,0.8,38,1.821917808219178,720.5181020304561,120.0
49,61,93.2249996900076,0.5919631244929457,653.5827398965437,8,4,1,0,0.85,2400,145,0.8,38,1.821917808219178,595.3870164810979,120.0
49,60,42.720737250447236,0.6226698262408998,803.3736028062416,17,3,1,0,0.45,940,88,0.4,19,0.910958904109589,365.92016840147306,120.0
49,296,52.02935653240901,0.8571082750224217,779.692659941189,8,5,0,0,0.3,720,220,0.28,35,0.6712328767123288,261.6776735419059,120.0
49,166,78.38105085153576,0.7309658312997575,793.5337617031487,5,0,0,1,0.3,720,220,0.28,35,0.6712328767123288,266.32297481818006,120.0
49,254,41.517481411621674,0.7776846429784965,695.9190969037709,2,2,1,0,0.85,2400,145,0.8,38,1.821917808219178,633.953697864394,120.0
49,392,81.9575739853151,0.8884423762389202,702.0284428667961,2,4,0,0,0.3,720,220,0.28,35,0.6712328767123288,235.61228561967815,120.0
49,105,58.29692871018427,0.5554971930836435,619.781382413871,0,3,0,0,0.3,720,220,0.28,35,0.6712328767123288,208.0088201252033,120.0
49,181,60.64464985738376,0.9077061270263994,776.1556247670433,12,1,0,1,0.45,940,88,0.4,19,0.3643835616438356,141.40917547125582,120.0
49,127,46.06090262057227,0.7088103527575667,719.9308647119968,2,1,0,1,0.45,940,88,0.4,19,0.3643835616438356,131.1654863105419,120.0
49,273,71.75015395019413,0.6294571556839538,629.2132864760581,7,2,0,0,0.85,2400,145,0.8,38,0.7287671232876712,229.2749783597691,120.0
49,169,45.14653870118496,0.7947985390519471,797.2936173145903,4,3,1,0,0.3,720,220,0.28,35,1.678082191780822,668.9621104180637,120.0
49,146,85.62708791459929,0.7117515225230463,659.9494644650445,0,2,0,0,0.45,940,88,0.4,19,0.3643835616438356,120.23736818335742,120.0
49,13,36.73632645155286,0.9047395272046027,698.2097313031702,5,2,1,0,0.45,940,88,0.4,19,0.910958904109589,318.0201858332933,120.0
49,601,82.93865583219872,0.6785314840586251,639.9714289840316,6,2,0,0,0.72,970,95,0.68,28,0.536986301369863,171.82794531626055,120.0
49,11,69.92846531960264,0.6326563746824125,641.0173507199274,4,0,1,0,0.3,720,220,0.28,35,1.678082191780822,537.8399004328159,120.0
49,291,44.652241707481934,0.47816368030588036,624.0785856022012,4,1,0,1,0.45,940,88,0.4,19,0.3643835616438356,113.70198888368871,120.0
49,48,41.04814749478141,0.8148366773141438,561.5064127846294,5,2,1,0,0.85,2400,145,0.8,38,1.821917808219178,511.50926644079254,120.0
49,204,65.21554596509785,0.8146237327752036,607.008095418996,3,3,0,0,0.85,2400,145,0.8,38,0.7287671232876712,221.183771755415,120.0
49,29,38.132790798940434,0.827582505040847,720.450749425877,4,2,1,0,0.72,970,95,0.68,28,1.3424657534246576,483.59022906668457,120.0
49,89,64.2149790433158,0.44883665274825074,675.1958707813195,15,1,0,1,0.72,970,95,0.68,28,0.536986301369863,181.28546667553238,120.0
49,5,58.25934383527456,0.4935214990921326,701.2231498367591,4,3,0,1,0.45,940,88,0.4,19,0.3643835616438356,127.75709442231366,120.0
49,114,54.9053755938846,0.9091419580098076,645.0641214903258,2,1,0,0,0.45,940,88,0.4,19,0.3643835616438356,117.52538103864839,120.0
49,688,79.83876660625127,0.9087399092644799,918.8059543312356,11,2,0,1,0.3,720,220,0.28,35,0.6712328767123288,308.36638193308596,120.0
49,585,72.3905356099317,0.8391904049952275,796.5177209704303,1,2,1,0,0.72,970,95,0.68,28,1.3424657534246576,534.6488811993299,120.0
49,184,39.38605972671837,0.8752767543065371,711.3272688995294,3,3,0,0,0.85,2400,145,0.8,38,0.7287671232876712,259.1959637359929,120.0
49,83,87.05565130923362,0.89041015899132,761.3530889896912,11,2,1,0,0.85,2400,145,0.8,38,1.821917808219178,693.5613755864995,120.0
49,87,81.88989535734824,0.9434961467701463,537.3804405466952,5,3,1,0,0.85,2400,145,0.8,38,1.821917808219178,489.53149721034566,120.0
49,201,38.12872128011339,0.4822839189794118,789.7156214769216,5,3,1,0,0.72,970,95,0.68,28,1.3424657534246576,530.0830883886186,120.0
49,3,80.7814230847581,0.6446840482169852,816.8357955806069,2,1,1,0,0.72,970,95,0.68,28,1.3424657534246576,548.2870408691746,120.0
49,0,65.89830411399274,0.6336615671822614,674.6833006465075,3,1,0,1,0.45,940,88,0.4,19,0.3643835616438356,122.92175203559657,120.0
49,0,32.41261941980647,0.6353312321800312,768.7951667398258,2,2,0,0,0.45,940,88,0.4,19,0.3643835616438356,140.0681605156121,120.0
49,140,53.492531656894904,0.5938410172787215,693.3061858453256,10,1,1,0,0.85,2400,145,0.8,38,1.821917808219178,631.5734432700568,120.0
49,8,36.994657949203805,0.7181027010730945,544.1372915475922,5,0,0,1,0.3,720,220,0.28,35,0.6712328767123288,182.62141976597275,120.0
49,109,65.79366325057332,0.8722917330588016,832.1614047451556,4,1,0,1,0.3,720,220,0.28,35,0.6712328767123288,279.28704679803167,120.0
49,251,44.699386980079694,0.8226302210690182,810.8147129760869,0,0,0,1,0.3,720,220,0.28,35,0.6712328767123288,272.12274613580996,120.0
49,5,79.56205626383291,0.8882105164427964,767.4823496467396,7,1,1,0,0.85,2400,145,0.8,38,1.821917808219178,699.1448801576464,120.0
49,458,69.41074663314419,0.9473365731645811,590.875681994702,6,1,0,0,0.45,940,88,0.4,19,0.3643835616438356,107.65269274697995,120.0
49,16,74.77411838663393,0.7738822327131485,753.8651850889887,4,3,1,0,0.85,2400,145,0.8,38,1.821917808219178,686.7402028550376,120.0
49,209,89.47829008839567,0.9525192170093899,604.4238946130538,1,5,0,1,0.3,720,220,0.28,35,0.6712328767123288,202.85459476739476,120.0
49,123,44.861898000342705,0.6233563898945406,748.1812287924687,1,6,0,0,0.72,970,95,0.68,28,0.536986301369863,200.88153540181352,120.0
49,403,50.56380928524247,0.906902083279881,921.261295878685,19,3,0,0,0.85,2400,145,0.8,38,0.7287671232876712,335.6924721968907,120.0
49,37,60.6350350826179,0.5401334400453583,783.1947230433561,15,2,1,0,0.85,2400,145,0.8,38,1.821917808219178,713.4582066079888,120.0
49,22,67.6385555565882,0.4195182450251585,606.1609514046569,6,1,0,1,0.85,2400,145,0.8,38,0.7287671232876712,220.87508640224485,120.0
49,238,87.54930751932591,0.6898965928091318,711.7367741021178,0,1,0,1,0.85,2400,145,0.8,38,0.7287671232876712,259.34518070022375,120.0
49,118,75.15637757381512,0.7046847720831685,728.9295999039065,16,3,0,0,0.3,720,220,0.28,35,0.6712328767123288,244.640756132133,120.0
49,320,67.00072018723752,0.39336631469676914,719.6482744097035,13,2,1,0,0.3,720,220,0.28,35,1.678082191780822,603.8144768163609,120.0
49,2,89.03565416594942,0.884158192178657,807.1825034354794,0,0,1,0,0.3,720,220,0.28,35,1.678082191780822,677.25929226607,120.0
49,277,64.05395848151184,0.7526044241300959,778.0151172218265,2,3,0,0,0.45,940,88,0.4,19,0.3643835616438356,141.7479597130177,120.0
49,844,44.574244419656054,0.8719452942559548,636.2058476246145,20,2,0,0,0.72,970,95,0.68,28,0.536986301369863,170.81691251291022,120.0
49,81,69.96776576861053,0.6290052171016935,843.4059711533184,2,0,0,1,0.45,940,88,0.4,19,0.3643835616438356,153.66163584026214,120.0
